Date,1 m,2 m,3 m,4 m,5 m,6 m,7 m,8 m,9 m,10 m,11 m,12 m,13 m,14 m,15 m,16 m,17 m,18 m,19 m,20 m,21 m,22 m,23 m,24 m,25 m,26 m,27 m,28 m,29 m,30 m,31 m,32 m,33 m,34 m,35 m,36 m,37 m,38 m,39 m,40 m,41 m,42 m,43 m,44 m,45 m,46 m,47 m,48 m,49 m,50 m,51 m,52 m,53 m,54 m,55 m,56 m,57 m,58 m,59 m,60 m,61 m,62 m,63 m,64 m,65 m,66 m,67 m,68 m,69 m,70 m,71 m,72 m,73 m,74 m,75 m,76 m,77 m,78 m,79 m,80 m,81 m,82 m,83 m,84 m,85 m,86 m,87 m,88 m,89 m,90 m,91 m,92 m,93 m,94 m,95 m,96 m,97 m,98 m,99 m,100 m,101 m,102 m,103 m,104 m,105 m,106 m,107 m,108 m,109 m,110 m,111 m,112 m,113 m,114 m,115 m,116 m,117 m,118 m,119 m,120 m
2005-04-26,2.6878650282024599,2.7833564971751601,2.87354991670705,2.9561374924994399,3.02850395498576,3.0892577656289202,3.1400080810708801,3.1847765980306701,3.2270931270565799,3.26838745193953,3.3086378517792299,3.3473540101610899,3.3839049024487502,3.4176460987765198,3.4483016729275402,3.4760654098009298,3.5012359511678799,3.5239609182273899,3.5442892998411599,3.5623822624806798,3.5786366914963601,3.5935544681858,3.60752069811485,3.62072115827264,3.6331873986471801,3.6448847943609102,3.6558267341108301,3.66616659384517,3.6761544235289301,3.68600148086038,3.6958258222705198,3.7057039092517599,3.7157453561951601,3.72608407754911,3.7367387556055398,3.74753510759844,3.7582215347708798,3.7685904501336198,3.7784877840492599,3.7877878776504001,3.7964144769249799,3.8043972504911001,3.8118752901913702,3.81902187417744,3.8259833518373201,3.8328795419831798,3.8398260759264198,3.8469407903328698,3.85431973042513,3.8619927548612401,3.8699000709898002,3.8779201460632602,3.8859279458280702,3.8938418113422699,3.90163851229799,3.9093402172937699,3.9169869128714101,3.9246023503309599,3.9321560058065299,3.9395452774747999,3.94664249272288,3.9533867529018001,3.95981997807282,3.9660363489847699,3.9721192541840402,3.9781171199618801,3.9840488801140599,3.9899165124295499,3.9957140588174398,4.00143210758959,4.0070596753146202,4.0125852020751198,4.0179974980710202,4.0232868366457897,4.0284460778106101,4.0334716322232103,4.0383641480250896,4.0431289492654798,4.0477764016972904,4.0523224590406803,4.0567896013287896,4.0612082036202697,4.0656180929438896,4.0700697245190298,4.0746241398482104,4.0793508208974298,4.0843229189078096,4.08961020811486,4.0952712662746897,4.1013471539183701,4.10785849382441,4.1148062504120304,4.1221746803158803,4.1299342653155797,4.1380434038060301,4.1464493062419701,4.1550895630816802,4.1638956270554397,4.1727983680987499,4.1817347301079097,4.1906539359847299,4.1995217889180196,4.2083222047183204,4.2170558745044904,4.2257366415127198,4.2343866219876602,4.2430312362227696,4.2516951404778496,4.2603996311855203,4.2691615582987898,4.2779932937983496,4.2869030010903897,4.2958944447129603,4.3049659034196504,4.3141083294528402,4.3233035025779003,4.3325232164522598,4.3417302607028097,4.3508812249339499,4.3599303992071299
2005-04-27,2.6414634482780501,2.7490019469418798,2.84908500009404,2.9387864824252401,3.0150204368241198,3.0764434050114899,3.1254935768868899,3.1674062920213801,3.2065961683233599,3.2448497155868301,3.2822265657979801,3.31829759060086,3.35259076164989,3.3846503024775298,3.41422389582323,3.4413518655418298,3.46617543541426,3.4887823390093802,3.5092437646942201,3.5277444552971802,3.54462184737022,3.5602299597775802,3.5747809907007002,3.58830997236702,3.6007400285795299,3.6120117727610599,3.6222501349151299,3.6318090759855299,3.64107353628857,3.65026887631746,3.6594869263657799,3.6687906097051601,3.6782753535036199,3.6880516318468199,3.6981406594137698,3.7084150278014198,3.71867320719219,3.7287225580169001,3.7383855390195202,3.7474817132846399,3.75586298905375,3.76350544527536,3.7705463709607598,3.7772016098654202,3.7836706146098802,3.7901151400051001,3.7966776168402898,3.8034876947448901,3.8106361844769698,3.8181322746475002,3.82589149294673,3.8337782913304399,3.8416700699507502,3.8494976187437699,3.85724797917061,3.8649430823722302,3.8726131948415201,3.8802700124790199,3.8878744124892699,3.89532002440153,3.9024787573705102,3.9092896434651001,3.9157922115334101,3.9220759013322701,3.92821868440977,3.9342640940846501,3.9402269891822299,3.9461059629684101,3.9518921537107001,3.9575735831135401,3.9631370443956899,3.9685692821902401,3.9738582559320199,3.97899457794865,3.98397289281385,3.9887929223520699,3.9934600339750599,3.9979854008857001,4.00238601398061,4.0066848921375602,4.0109117702276604,4.0151043208511998,4.01930962895731,4.0235852679664896,4.0279990447994596,4.0326264664868496,4.0375454300368796,4.0428286213635003,4.04853533757296,4.0547051799864704,4.0613555245228303,4.0684828694634696,4.0760662550051796,4.0840704101610603,4.0924474653829703,4.1011378781843,4.1100722172505204,4.1191750844262396,4.1283712272371602,4.13759269823694,4.14678535850254,4.1559132058776598,4.1649596881200104,4.1739259921407896,4.1828270079000802,4.19168609193457,4.2005298435897203,4.2093838773152399,4.2182701166150496,4.2272055935478701,4.2362022744196004,4.2452671843635299,4.2544021522081596,4.2636028472760596,4.2728573272566104,4.2821448228912802,4.2914356459341896,4.3006927532384998,4.3098747965911501,4.31893987217755
2005-04-28,2.6237228227230398,2.7345126036258902,2.8358449975580502,2.9250984892201402,2.9995653579172599,3.05817262664748,3.1034515301662502,3.1407670347846302,3.1748263835899801,3.2077162524259002,3.2396810867430599,3.27038859447382,3.2994786984748998,3.3266864464330999,3.3519487836075901,3.3754120743216398,3.3972860925823198,3.4177388308324601,3.4368802776550198,3.4547640109109401,3.4713720728337001,3.4866061828959301,3.50031510051637,3.5123633280063902,3.52274191076528,3.5317055712397298,3.53982642921817,3.5477843829482199,3.5559973332441701,3.5645431312042599,3.5733964083424201,3.58257562731389,3.5921040813330198,3.60192406342843,3.6118726211928598,3.62174872774415,3.63138714583555,3.64066543056984,3.6494724695881402,3.6576962840838401,3.6652634970515701,3.6722008090374798,3.6786342734020598,3.684721034616,3.6906056436722499,3.6964289769514198,3.70234703237008,3.7085269298858501,3.7151045996037602,3.7221190680662,3.7294830171487101,3.7370288352698902,3.7445939576409102,3.7520834339690201,3.75948148092179,3.76682233770793,3.7741491090526398,3.7814801679070902,3.78878300215995,3.7959660263152601,3.80292034519392,3.8095946334323201,3.8160221889794501,3.82227820936978,3.82842853402853,3.8345102865452398,3.8405363139562199,3.8465052578355201,3.85240879987709,3.8582352828215298,3.86397131695588,3.869602816719,3.8751161699639902,3.8804996594620702,3.88574495207593,3.89084839807107,3.8958119742831401,3.9006438849270002,3.90535901367479,3.9099795133502502,3.9145357668397298,3.9190677418836199,3.9236264280694999,3.9282746675931102,3.9330864087086699,3.93814342259224,3.9435290470754398,3.9493196155906198,3.9555755453495598,3.9623347652690901,3.96961044482507,3.9773929392889702,3.9856538386696401,3.9943495603702299,4.0034233265053496,4.0128063371370501,4.0224199477104001,4.0321801670537996,4.0420044267275097,4.0518193104247002,4.0615673982756597,4.0712116450924798,4.0807364779689497,4.0901456868436501,4.0994579051794098,4.1087008874565498,4.1179058451129498,4.1271028399151097,4.1363177545395802,4.14557081325197,4.15487617254926,4.1642418742990897,4.1736695242178401,4.1831534169450704,4.1926793552189396,4.2022238612889797,4.2117545693250298,4.2212321942613196,4.2306137969263897,4.2398565364479097
2005-04-29,2.6525390970249898,2.7658559366148698,2.8698122651182101,2.9616916336867498,3.0390374419851298,3.1013487970644098,3.1516328885284199,3.1951256373944901,3.2359136873313501,3.2754988208447302,3.31379791067471,3.3502610860983801,3.3842152829697101,3.4150727573748498,3.4427749253873698,3.4677913794133999,3.4906593988362999,3.5117337581935,3.5312102450915601,3.5492011150731901,3.5657625467303999,3.5808920940718001,3.5945447696080302,3.6066782109661002,3.61731872951865,3.6266486524680199,3.6350706699350299,3.6431176289103702,3.6511940944701999,3.65944345173902,3.6678759607405098,3.67650411115007,3.6853288235424499,3.6942667538772098,3.70316950190632,3.71192437070086,3.7204883711140999,3.72884374388072,3.7369544934993502,3.7447541054307201,3.7521715094882402,3.7591830452894199,3.76583387228689,3.7722061198605501,3.7783895480286902,3.7844846268407002,3.7906142237114699,3.7969181080602499,3.80351288806445,3.8104268173054798,3.8175662693338701,3.8247590740246999,3.83184562294197,3.8387515321002499,3.8455007566076298,3.8521734802672398,3.8588479323067202,3.8655604617064498,3.87228358828551,3.87892157363805,3.88535295110169,3.8915094836113502,3.8974103988145998,3.9031234358037201,3.9087124657451802,3.9142155077487102,3.9196473684925701,3.9250089101954599,3.9302940185539401,3.9354931560222299,3.9405949691524498,3.9455873205840102,3.95045841010326,3.95519810343536,3.9597993123553801,3.9642592055836299,3.9685801103798002,3.9727701245467899,3.97684362039268,3.9808219066550499,3.9847342645137198,3.98861937359607,3.9925268227251398,3.9965180337429098,4.0006656473449302,4.0050504251235903,4.0097552280099196,4.0148567026255799,4.0204166009211804,4.0264753574717798,4.0330498458759703,4.0401352251303102,4.0477087883523799,4.0557332776264801,4.0641585009589898,4.0729220382036102,4.0819508440920904,4.0911651276630501,4.1004845823455103,4.1098357942735904,4.1191590792999797,4.1284131809110303,4.13757694175131,4.1466478923241796,4.1556384112257998,4.1645705504722503,4.17347073021116,4.1823653032886403,4.1912775514859701,4.2002261390358804,4.2092245793048697,4.2182810143554699,4.2273976579081598,4.2365696179227301,4.2457833772890803,4.2550157062121698,4.26423388873613,4.2733977207280001,4.2824629904697504,4.2913855566087102
2005-05-02,2.6611401088322402,2.7606624306372098,2.8564166105354398,2.9445340339755899,3.0212061717466501,3.0844807600308299,3.1361379476473199,3.1807003463485599,3.2220548443613199,3.26177906180828,3.29989589931672,3.3359017289800401,3.36918044262256,3.39931278008972,3.4264322230562998,3.4510602736315001,3.4736609040495199,3.4944752657639202,3.5135908159004998,3.5310457075036799,3.5468743245476801,3.56108943658844,3.5736634963284102,3.5845696301175001,3.5938944157932702,3.6019753908321501,3.60942101402093,3.61685907298819,3.6246038386017601,3.6326673554187798,3.64101048602658,3.6496476457178999,3.65859461481902,3.6678163280740499,3.6772324687624498,3.68674622576675,3.6962535510378598,3.7056326069541501,3.7147250949898898,3.7233335163549799,3.7312807104974799,3.7385179767057601,3.74515644702511,3.7513777816356799,3.7573521994405099,3.7632337110495202,3.7691854210495901,3.77538381182449,3.7819761300972501,3.78900314966147,3.7963551065378698,3.8038166350101901,3.8111734726342301,3.8183072527212101,3.82522453021735,3.8320146352839002,3.8387783037323699,3.8455745313239298,3.8523937128057502,3.8591526306600299,3.8657339143354901,3.8720612367427401,3.8781368208560201,3.88401218310951,3.8897426607759802,3.8953655704169901,3.9008994073841801,3.9063497141205898,3.9117140786955402,3.9169850680109599,3.9221520324355801,3.9272026756874601,3.93212476540522,3.9369079652537802,3.9415455774469499,3.94603596121725,3.9503834991387601,3.95459916420059,3.9587009150952599,3.96271422894822,3.9666730107319901,3.9706208864141899,3.9746125335087901,3.97871431931144,3.98300325325547,3.98756332608952,3.9924789141272998,3.9978260893216699,4.0036639684409803,4.0100287793079197,4.0169323702181599,4.0243647208427697,4.0322981033486904,4.0406903694339702,4.0494864400762003,4.05861903680597,4.0680105444890096,4.0775772777128196,4.0872360360845299,4.09691163042638,4.1065435944561601,4.1160905823108296,4.1255316866671201,4.1348647381586003,4.1441023098810996,4.1532665252206398,4.1623838209109998,4.1714805819755396,4.1805801288809699,4.1897010351505797,4.1988563405244399,4.2080530340936404,4.2172912888570302,4.2265633150004698,4.2358522144884603,4.2451315898592101,4.2543666095884296,4.2635167081963701,4.2725393939357197,4.2813942055938501
2005-05-03,2.6620341123986702,2.7578041849777799,2.8532542965021999,2.9435358539119401,3.02344615828595,3.08950408110627,3.1426247490814299,3.1875439735715898,3.2287824571741801,3.2682775794413299,3.3061128186475401,3.34176636324452,3.3746514603238298,3.4044239664861098,3.4312661472462902,3.4556967870652202,3.4781596353728901,3.4988749091556599,3.51790135992966,3.5352400812804401,3.5508999250798698,3.56490409192094,3.57727170284757,3.5880246732646701,3.59724422681753,3.60516181922981,3.6122052478245599,3.6188815080858001,3.6255515634793798,3.63236438149546,3.6393886116976399,3.64674452494907,3.65464351705275,3.6632740172878502,3.6725878615616301,3.6822828924443298,3.6920012087371599,3.7014549339423901,3.71041219628261,3.71866632885457,3.72607808032385,3.7326619245998698,3.7385914452094702,3.7441023364331798,3.7494171707995698,3.7547422567015798,3.7602856878523401,3.7662471616867101,3.7727577007478899,3.7797988043308499,3.7871822421361498,3.79462989251825,3.80189870483873,3.80887035843958,3.8155643741779799,3.8220833996340602,3.8285381734216499,3.8349977119534202,3.8414689903405499,3.8478951945718398,3.8541864111124,3.8602784756027799,3.8661653741648601,3.8718804177969401,3.87746252076525,3.8829386428826602,3.8883219262988602,3.8936152749341799,3.8988146950708802,3.9039113906168099,3.9088932519566901,3.9137463706958302,3.9184568171198699,3.9230126000474099,3.92740556725132,3.9316329882770402,3.9356986680893402,3.9396136223420699,3.9433965247009799,3.94707422654034,3.9506825880801202,3.9542676343824299,3.9578866992503001,3.9616088376288499,3.9655135267117099,3.9696867536064699,3.9742142129598901,3.9791725178916599,3.9846206122149899,3.9905940668837201,3.9971039179041199,4.0041394903407204,4.0116727686641704,4.0196617745665799,4.0280520718954298,4.0367774814503399,4.0457619031412797,4.0549234959846103,4.0641810823853399,4.0734614668305298,4.0827059203464504,4.0918743806671998,4.1009466453426802,4.1099206402325503,4.1188084847406401,4.1276314308595801,4.1364147989725497,4.1451838025995,4.1539607315912797,4.1627634765152299,4.1716049707356904,4.1804929257595802,4.1894293130935001,4.1984093938864104,4.2074205906105204,4.2164418855427801,4.2254444507036304,4.2343937805702403,4.2432529489242103,4.2519861603701301
2005-05-04,2.5472349667918799,2.6777923598423401,2.7998792214924602,2.9084662544218101,2.99888375394994,3.0694186671580499,3.1236837136569799,3.16868778506353,3.20998498436522,3.2496896455052098,3.2878056847120098,3.3237438446716201,3.3568791016626198,3.3868052233735702,3.4136379932267298,3.4378819655273598,3.46001643800032,3.4803114248200302,3.4988624303741802,3.5156790891576399,3.5307543999711402,3.5441005956020399,3.5557697355027398,3.5658867013978601,3.5747074078738401,3.58266923726356,3.59032965950477,3.5981337007375198,3.6062314421453001,3.6145883104898,3.6231787796602801,3.6320269371485701,3.64116950985896,3.65061854293833,3.6603186686204698,3.67014475486706,3.67994932645452,3.6895872655520598,3.6988961515001502,3.7076774243172701,3.7157357361396599,3.7229794341916702,3.7294803567712398,3.7354252534358801,3.74104022088079,3.7465623679970301,3.7522406683479601,3.7583199252869299,3.76497567069414,3.77222399948336,3.7798924007957799,3.78769828892493,3.79538064993858,3.80279908465914,3.80995405989216,3.81693508744174,3.8238443930491002,3.8307424184961198,3.8376229054787201,3.8444141727960002,3.85102188395037,3.8573946727121302,3.86354759101736,3.8695299235220899,3.8753864112190501,3.88114203864082,3.8868042546397898,3.8923694446069801,3.8978276099457099,3.9031647822318098,3.9083644002436499,3.9134086813737299,3.9182804188311402,3.9229651670277601,3.9274535227031002,3.9317431490741002,3.9358402940836399,3.9397607648292401,3.94353054384344,3.9471863602328701,3.9507764781436099,3.95436171358776,3.95801628478638,3.9618276592054,3.96589427953809,3.9703201968011999,3.9752064476684801,3.98064044491906,3.9866861051412701,3.9933778362355499,4.0007200739970497,4.0086913558908801,4.01724983429001,4.0263372818355796,4.0358807895560798,4.0457936735384603,4.0559779258180804,4.0663296280373302,4.0767470342919898,4.0871396461299501,4.0974361352734601,4.1075893762349898,4.1175777450252298,4.1274028069437501,4.1370842782032096,4.1466535742486803,4.15614732193424,4.1656019467499004,4.1750499437802997,4.1845178518224904,4.1940254495643998,4.2035854347168904,4.2132029211702999,4.2228744843760602,4.2325870512993902,4.2423173804318903,4.2520329040683897,4.2616942207242801,4.2712588032783003,4.28068499695389
2005-05-05,2.5048436260015099,2.6387986757302602,2.7628396670200801,2.8727635700973,2.9639952051023601,3.03425144350842,3.0865782513122002,3.1282201780551402,3.1655831662113401,3.20148400742104,3.2362313880542302,3.2693677259082898,3.3004009965958501,3.3289314155651502,3.35480479446742,3.3781570543105799,3.3992269542873501,3.4182307329040298,3.4353878331905401,3.4509669196069002,3.4652428456055802,3.47839172205145,3.49043685746883,3.50130143363379,3.5109433501118898,3.5195129765494602,3.52741705334474,3.5351515772618498,3.5430250376185399,3.5511164671420401,3.55944548439065,3.5680792819721501,3.57712235306672,3.5866396849997102,3.5965749106289802,3.6067619101091299,3.6170043947160102,3.62711372871189,3.6368898718243301,3.64610813336899,3.6545744161829101,3.6622241754621498,3.6691439258475902,3.6754946811527001,3.68145360353512,3.68721594537995,3.6930110758888901,3.6990892341871202,3.7056529430498699,3.7127585465940198,3.7202786663411702,3.72797724741568,3.7356397920506601,3.7431660110331499,3.75057804208092,3.7579606360258002,3.76539025575449,3.7728939456864898,3.7804314556436398,3.7878964427472899,3.7951647758937099,3.8021708679676101,3.8089321777866698,3.8155073319079098,3.82194860714994,3.82828412213905,3.8345211324861999,3.8406541710266699,3.8466707708991801,3.8525542720581898,3.8582852463453401,3.8638428360543702,3.8692065815355599,3.8743587487932998,3.8792868527666,3.8839859796398901,3.8884606069757499,3.8927258427816001,3.8968082512528701,3.9007465831722401,3.90459268911752,3.90841263305051,3.9122875888553401,3.9163136207254601,3.9205991374406901,3.9252589658231201,3.9304048725805898,3.9361339312569599,3.9425177187711902,3.9495957464738201,3.95737494601086,3.9658340781557802,3.97492967690888,3.9846003282465001,3.99476842682592,4.00534106251241,4.0162125740860901,4.0272703188649004,4.03840336026839,4.0495122781937702,4.0605177930591001,4.0713663227976697,4.0820315500612301,4.0925121167518004,4.1028263810804697,4.1130056262805397,4.1230871681819004,4.1331085138179899,4.14310318619727,4.15309822213018,4.1631128637475996,4.1731577594019402,4.1832341390515797,4.1933328772498299,4.2034338934346502,4.2135066425988699,4.2235122590948997,4.2334072695551397,4.2431480811110998,4.25269515081217
2005-05-06,2.5665198117980199,2.70120705110716,2.8272605858394599,2.9407325645232301,3.03745908650437,3.1153241979059501,3.1769078028004398,3.2285073855066999,3.27568975402506,3.3208569452974399,3.3641796627370999,3.4050733075227799,3.4428349716265401,3.4769471018810401,3.5074158865941398,3.53467669042689,3.5591910829824802,3.58127725115608,3.6011827924887299,3.6191783457006799,3.6355341689696701,3.6504046379316901,3.6637532579943399,3.6753997838222601,3.6851815095950098,3.6931793956142598,3.69987276863155,3.7059879435153902,3.7120894305213499,3.7184066614789799,3.7250323023608201,3.73213410188513,3.7399716893494399,3.7487005650436398,3.7581662861510998,3.7679957738719598,3.7778378461259101,3.78744652021371,3.7966284349412902,3.8051933682625498,3.8129778070377598,3.81992702030883,3.8261372513402399,3.8318056100908202,3.8371608935280501,3.84243474395466,3.8478560284951899,3.8536291655700099,3.8598742158369599,3.8665614556892698,3.8735140636124701,3.88049808398375,3.8873356591867001,3.8939699243417798,3.9004553369149,3.90689605007586,3.91338362415694,3.9199654929461598,3.9266294057991802,3.9332928915823202,3.9398305250885199,3.9461433939161501,3.9522026203516898,3.9580315378250899,3.96366702576301,3.96913732551582,3.9744575015549599,3.9796316697208298,3.9846557114407801,3.9895192323846098,3.9942072896439398,3.9987024122546,4.0029870603543101,4.0070463752026999,4.0108709170280097,4.0144590618891201,4.0178188331895299,4.0209691482757002,4.0239406818713901,4.0267766725835799,4.0295339333522202,4.0322840401907403,4.03511421481765,4.0381269226066099,4.0414369112756301,4.0451646305292099,4.0494259625479296,4.0543198747810498,4.05991723537268,4.0662543467747998,4.0733329421158802,4.0811252408836101,4.08958039914459,4.0986290655709103,4.1081853187451296,4.1181478516989802,4.1284030643801097,4.1388315650981404,4.1493176013753299,4.1597594093193999,4.1700780164919298,4.18022257062922,4.1901713336515298,4.1999285969337299,4.2095186231573702,4.2189781612019601,4.2283490921596298,4.2376724057340001,4.2469841064498697,4.2563129930573096,4.2656797398447699,4.2750964904844002,4.2845663221637702,4.2940823986492402,4.3036272079990701,4.3131726580081198,4.3226816998851501,4.3321115602644404,4.34141793743746,4.3505591360748701
2005-05-09,2.59677443327084,2.7237250989806001,2.8440548808349502,2.9538967204363602,3.04904715523642,3.1272436714696998,3.1907021828555302,3.2450410735839501,3.2951078407884302,3.3428844457017699,3.3883933674805902,3.4309700446974101,3.46982439607181,3.5044755422447502,3.5351480388677499,3.5625044350781598,3.58712272906042,3.6093380734987099,3.6293510886101799,3.64735969401023,3.6635954706964502,3.6782702856928098,3.6915177255130001,3.7033923582445398,3.7139368246196698,3.7232949473234802,3.7317935866621901,3.7398640106067398,3.7478325167267501,3.7558361128434901,3.76392213483064,3.7721505273053202,3.7806102992799602,3.7893564888791298,3.7983385147070798,3.80742193691417,3.81646110615497,3.8253223373379801,3.83386034857637,3.84190491050816,3.8493023385358902,3.8559951742218601,3.8620545582233299,3.8676370524371002,3.8729345464025902,3.8781562749933398,3.8835234717278602,3.8892433422474402,3.8954422795463102,3.9020923592113301,3.9090072621663201,3.9159295154414,3.9226480696736101,3.9290746664510099,3.9352466195037898,3.9412695216937301,3.94724663970955,3.9532319091198098,3.9592064780329501,3.9650808757513998,3.9707453700311501,3.9761417639429202,3.98128394138813,3.98622086159408,3.9909965273844201,3.9956350182461402,4.0001424719910696,4.0045128998771897,4.0087323667286396,4.0127813764800804,4.0166367323070196,4.0202738133688403,4.0236695558879001,4.02680592114422,4.0296733591860701,4.0322737399339799,4.0346224026195499,4.03674929181199,4.0386994641607599,4.0405334101756498,4.0423275343624798,4.0441747606822398,4.0461846676041802,4.0484819998418304,4.0512021465974204,4.05448257481833,4.0584505005298102,4.0632090411991904,4.0688257248301198,4.0753271137375799,4.0827007931054302,4.0909023631913799,4.0998629812023104,4.10949404812862,4.1196888374678604,4.1303236259587699,4.1412613955027897,4.1523595770550399,4.1634810246604399,4.1745058132987198,4.1853411121800503,4.1959270877847201,4.2062379845686504,4.2162787072575503,4.2260780912459497,4.23568049123684,4.2451373426078396,4.2545000113891902,4.26381465984828,4.2731191864647498,4.2824417489559599,4.2918001137300097,4.3012011760018902,4.3106404149137703,4.3201015875958504,4.3295573125215503,4.3389710835453403,4.3483007051289002,4.3575024964169202,4.36653531283077
2005-05-10,2.57096684296934,2.6986890293585901,2.8203075015205101,2.9312702242592401,3.0264028872341302,3.1025666632709199,3.1617971081476801,3.2103248792350101,3.25382713651805,3.2948625744697799,3.3337653542799099,3.37013554626173,3.4036139651714201,3.4342061737229299,3.4622563973005902,3.4881154005758699,3.5119316611836799,3.5336990021005601,3.5533997430089501,3.5711102153829102,3.5869929532708502,3.6012041945292301,3.61382277033796,3.6248637980896299,3.6343766818891599,3.6425922916375999,3.6500023650429201,3.6571969612571298,3.66456038687677,3.6722108130649498,3.6801909026055499,3.6885944371441099,3.6975133079723101,3.70689712004974,3.7165242928469899,3.7261392339011699,3.73555757107412,3.7446495419518602,3.7532843582215598,3.7613127808303499,3.7686184825809299,3.7751955715396699,3.7811544922154798,3.7866570593746101,3.7918733157850499,3.7969841788181098,3.80219208527717,3.8077041817815598,3.8136690627565399,3.8200978065451201,3.82684582602917,3.8336860523458198,3.8404201433280001,3.8469563263524802,3.8533181900935598,3.8595953244794798,3.86588004150423,3.8722234062021199,3.87860707590493,3.8849345180722001,3.8910745659179602,3.8969400378245398,3.9025219851417199,3.9078597695624802,3.91299914324828,3.9179721177023699,3.9227946653785,3.9274701267918402,3.9319925175194101,3.9363489771381901,3.9405220687320202,3.9444924574964801,3.9482420344393501,3.9517572217055101,3.9550320458258099,3.9580705895794099,3.9608886163125701,3.9635144375477198,3.9659893473721901,3.9683680466203901,3.9707193427425,3.9731270344035599,3.9756903590999699,3.9785228730467699,3.9817484137751502,3.98549319284679,3.9898742951094199,3.9949866970771999,4.0008924268216699,4.0076153509719301,4.0151427249386797,4.0234313137889304,4.0324140230504399,4.0420040281402798,4.0520963721954297,4.0625694887434403,4.0732894528325003,4.0841181703422702,4.0949245415838398,4.1055961615563303,4.1160488534513702,4.1262320614442096,4.1361293247135498,4.1457542337076303,4.1551431434354704,4.1643463697553296,4.1734196050150203,4.1824169068589798,4.1913859596533101,4.2003655728811902,4.2093847829269402,4.2184626445947302,4.2276079260883401,4.2368184129069997,4.2460801736535601,4.2553675970919702,4.2646449565552302,4.2738696657214099,4.2829966221732203,4.2919825981868502
2005-05-11,2.5570686727881502,2.6839612015994798,2.8051935311489702,2.91611480016994,3.0117236026433498,3.08927568398722,3.1510923538233899,3.2032339331348498,3.2508777238225202,3.2961159758103,3.33897581362005,3.37879009840713,3.41481570850882,3.4466742844698,3.4746684850513798,3.4994694486047999,3.5216485194637301,3.5415715201632998,3.5595139516552798,3.5757641669171698,3.5906224788572301,3.6043378744164398,3.61706459523415,3.6288559820704598,3.63967255250691,3.64941505124043,3.6580437652458899,3.66576753180202,3.6730289458627401,3.6802103923248901,3.6874959206962701,3.69498651507568,3.7028096136803899,3.7110802539364798,3.7197544570785999,3.7286085391125598,3.7373810967280199,3.74585717599293,3.7538500357774098,3.7611859901646101,3.7677576939023698,3.7735994902151302,3.77887460012969,3.7837861000838702,3.7885230084353898,3.7932651256212102,3.7981990559936101,3.8035061085952599,3.8093070757774501,3.8155957540413801,3.8222271648177002,3.8289816589520398,3.8356589419665199,3.8421467894466299,3.8484365884322398,3.85458864594754,3.8606764520692001,3.8667402876727901,3.8727608096716799,3.8786635886998999,3.8843678463637898,3.8898436276489701,3.89511817874968,3.9002389357094498,3.9052416625513899,3.9101420428280398,3.9149404503102798,3.9196284171087301,3.9241927147323601,3.9286174219860701,3.93288534781765,3.9369797044047101,3.9408862539889999,3.9445957022579901,3.9481059286993001,3.9514236892985002,3.95456563582955,3.9575587730808701,3.9604406986498799,3.9632600278934902,3.9660772398959701,3.9689658030513302,3.9720129393523398,3.97531892666492,3.9789936590698098,3.9831495767058298,3.98789122593982,3.9933034001976302,3.9994411795881901,4.0063250347413,4.0139419998963701,4.0222509114173901,4.03118807532665,4.0406707509151802,4.05059856029923,4.0608551314786698,4.0713124962828298,4.0818392307452598,4.0923113148236698,4.1026233629788802,4.1126976769941397,4.1224892816968302,4.1319862311169704,4.1412055781039196,4.1501862262571896,4.1589803216853101,4.1676448686116698,4.1762348999222896,4.1847989064426798,4.1933765061907398,4.2019977296102304,4.2106829918646804,4.2194429190589302,4.2282776672191202,4.2371760326141201,4.24611516046504,4.2550616798054,4.2639745548550199,4.2728091742126804,4.2815217030906396
